log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.154551 0.306207 -0.363633 -0.863016 -4.508160 0.006899 1.393300 8.191540 0.222425 0.149705 0.000032 0.018825 0.032715 0.062195 0.049560 0.051900 0.048902 0.119237 0.121383 0.066714 0.102634 0.174090 0.175486 14.049611
0.185755 0.031379 -0.409860 -0.548423 -5.264920 0.007060 1.075630 8.196880 0.192087 0.150900 0.000060 0.023977 0.029098 0.056996 0.053551 0.045027 0.042163 0.126559 0.140704 0.054474 0.091817 0.187323 0.195482 14.052102
0.053051 0.217826 -0.432116 -0.399572 -5.450790 0.010789 1.486480 7.571230 0.228191 0.151883 0.000015 0.020103 0.031143 0.056306 0.051309 0.057190 0.039101 0.145074 0.125433 0.046586 0.142308 0.125370 0.194100 14.054378
0.089707 0.044677 -0.487892 -0.422893 -5.811970 0.010807 1.063000 6.102660 0.224576 0.158901 0.000012 0.024947 0.040419 0.057781 0.047006 0.044969 0.037276 0.123334 0.132896 0.053718 0.109820 0.157175 0.197802 14.058503
0.077568 0.032866 -0.491523 -0.330890 -5.959630 0.013883 2.815070 0.363087 0.195565 0.183952 0.000152 0.018754 0.041609 0.062576 0.035448 0.050054 0.043327 0.136545 0.145800 0.041365 0.111593 0.179688 0.234285 14.059585
0.017638 0.299710 -0.405805 -0.381066 -5.990460 0.007089 1.366920 9.308940 0.233595 0.155394 0.000285 0.019263 0.027740 0.050196 0.050522 0.065576 0.039809 0.127466 0.145826 0.055356 0.108027 0.137441 0.245848 14.062403
0.027708 0.340057 -0.435520 -0.548794 -5.016780 0.005145 1.442460 9.041670 0.203589 0.140200 0.000012 0.017247 0.030038 0.073751 0.049910 0.053876 0.047587 0.120122 0.140351 0.056840 0.094256 0.125673 0.222428 14.064663
0.115017 0.047923 -0.446786 -0.474551 -5.078990 0.008700 1.031610 8.235580 0.191579 0.158704 0.000722 0.017090 0.030456 0.060290 0.043020 0.051815 0.036043 0.122880 0.128530 0.060868 0.077551 0.126408 0.197413 14.066420
0.042433 0.469226 -0.394371 -0.822924 -4.959010 0.011780 1.525400 9.974590 0.217332 0.149929 0.000070 0.016098 0.038947 0.056670 0.043134 0.048846 0.053796 0.130485 0.131868 0.071413 0.124191 0.158383 0.216664 14.070701
0.133868 0.046179 -0.411885 -0.471275 -5.641080 0.018682 2.654240 0.280449 0.204418 0.184287 0.000002 0.023336 0.044777 0.078063 0.038962 0.046370 0.032185 0.121787 0.121473 0.060637 0.108694 0.129139 0.232541 14.073255
0.074349 0.216116 -0.421786 -0.551233 -5.319220 0.006583 3.373290 0.338997 0.241351 0.199279 0.000057 0.018817 0.036687 0.073419 0.046953 0.050770 0.033618 0.143448 0.125020 0.036702 0.144964 0.125212 0.190412 14.077038
-0.412668 1.048250 -0.163720 -0.430184 -5.402750 0.018929 5.306990 0.285380 0.229805 0.192611 0.000000 0.017781 0.039104 0.080044 0.040971 0.059899 0.036304 0.129039 0.125231 0.039681 0.103076 0.138237 0.271558 14.078340
-0.124555 0.525044 -0.456308 -0.509003 -5.477210 0.001063 1.677620 8.924950 0.227036 0.152429 0.000005 0.016756 0.031955 0.077057 0.048817 0.067044 0.038378 0.122574 0.136666 0.048514 0.117961 0.109703 0.204041 14.079609
-0.023946 0.433262 -0.413806 -0.624551 -4.885180 0.001970 1.258230 9.941190 0.210608 0.160459 0.000162 0.022219 0.028295 0.049535 0.061911 0.047254 0.039677 0.125989 0.134666 0.056689 0.116272 0.130142 0.210328 14.082524
-0.001684 0.292648 -0.425883 -0.463569 -5.287420 0.002516 3.723900 0.528224 0.208661 0.205257 0.000180 0.016695 0.035852 0.086292 0.038346 0.058979 0.035829 0.125384 0.120486 0.040975 0.086421 0.126382 0.237162 14.086267
0.158401 -0.002863 -0.443180 -0.527477 -5.453120 0.020527 1.433360 6.109030 0.232489 0.127808 0.000012 0.020640 0.035381 0.069295 0.047192 0.053362 0.038083 0.129640 0.139074 0.048372 0.118555 0.159811 0.181796 14.088263
-0.002579 0.310773 -0.452435 -0.474790 -5.661700 0.005169 1.358210 9.018790 0.276127 0.159862 0.000017 0.025753 0.032994 0.057600 0.045144 0.050755 0.035666 0.141549 0.125719 0.057506 0.136661 0.164778 0.199199 14.091223
0.029770 0.353452 -0.387238 -0.538352 -5.560640 0.005949 1.347170 9.157880 0.195403 0.152746 0.000165 0.021886 0.026135 0.058153 0.050582 0.052288 0.040270 0.138188 0.137113 0.049706 0.088468 0.123657 0.229843 14.093068
0.121844 0.207641 -0.409929 -0.695393 -5.060220 0.004795 1.075150 8.946040 0.238361 0.164179 0.000245 0.019209 0.033452 0.060876 0.048945 0.047278 0.040362 0.132572 0.126063 0.054488 0.123681 0.148499 0.202686 14.095638
-0.010621 0.177924 -0.500453 -0.458152 -5.385280 0.002520 2.827220 0.532438 0.225910 0.248380 0.000050 0.018831 0.050089 0.082560 0.034009 0.055319 0.031239 0.122901 0.124165 0.051357 0.113933 0.128959 0.194536 14.097644
-0.070479 0.455179 -0.450538 -0.535923 -5.180710 0.000303 1.426210 8.467470 0.220982 0.151817 0.000295 0.017328 0.028957 0.058458 0.045237 0.063291 0.044882 0.124370 0.141049 0.058349 0.119426 0.126713 0.204187 14.100032
0.159818 0.035875 -0.415011 -0.538643 -5.545840 0.018330 2.995120 0.119537 0.237036 0.168211 0.000210 0.017212 0.043138 0.050598 0.042386 0.057403 0.043756 0.126854 0.136728 0.058775 0.112633 0.127681 0.226247 14.102363
-0.036083 0.431669 -0.452188 -0.531572 -5.370930 0.003765 1.187730 9.207640 0.228055 0.147231 0.000065 0.012763 0.036831 0.085445 0.041879 0.054897 0.044711 0.132326 0.135337 0.055499 0.115622 0.168359 0.204344 14.107852
0.054421 0.399009 -0.364717 -0.799338 -4.668540 0.015794 4.139550 0.355706 0.185954 0.181779 0.000090 0.015782 0.037198 0.063561 0.042461 0.051895 0.045796 0.147334 0.138601 0.062541 0.102116 0.139501 0.231961 14.110398
0.035182 0.224009 -0.438587 -0.326996 -5.996730 0.012071 1.286520 9.485400 0.207940 0.147766 0.000177 0.019054 0.034567 0.061532 0.043063 0.059903 0.039525 0.133333 0.145653 0.046825 0.107684 0.131522 0.229747 14.112612
-0.058242 0.444136 -0.469778 -0.511174 -5.520780 0.000500 1.775270 7.450490 0.242487 0.153701 0.000087 0.023221 0.039025 0.058658 0.030946 0.079944 0.034041 0.122743 0.129436 0.055114 0.114716 0.137179 0.213444 14.115524
0.096082 0.258174 -0.424629 -0.758135 -4.588670 0.022501 3.575560 0.301132 0.237013 0.151698 0.000107 0.020066 0.050450 0.056906 0.028775 0.059548 0.041270 0.127399 0.112711 0.056706 0.122104 0.142807 0.184371 14.117811
0.278773 0.204914 -0.338552 -1.088090 -4.283750 0.002050 1.073950 8.630660 0.217389 0.165051 0.000205 0.018900 0.028829 0.063218 0.052600 0.041367 0.051702 0.115371 0.123181 0.104769 0.109633 0.145603 0.170935 14.119083
-0.328075 1.166560 0.558529 -0.721602 -4.756990 0.006593 6.032770 0.247985 0.244596 0.241813 0.000027 0.012464 0.035504 0.088635 0.051789 0.050494 0.038693 0.138707 0.124906 0.070536 0.112134 0.135393 0.281051 14.121191
-0.167031 0.533509 -0.493951 -0.473999 -5.516510 0.000557 1.804600 9.161570 0.237731 0.154437 0.000147 0.019110 0.034534 0.058445 0.038269 0.084799 0.034595 0.127199 0.132264 0.056515 0.113056 0.127004 0.207780 14.123166
-0.148878 0.805377 -0.119480 -0.654806 -4.928770 0.015965 5.201210 0.251018 0.232080 0.178563 0.000140 0.015697 0.032608 0.068579 0.055357 0.060088 0.042043 0.113623 0.136194 0.056474 0.103923 0.146275 0.218803 14.125342
0.359285 -0.126558 -0.367050 -0.822030 -4.608160 0.025647 2.664430 0.382653 0.183127 0.132802 0.000365 0.016140 0.038942 0.065446 0.049628 0.045938 0.038805 0.122070 0.124949 0.065272 0.114320 0.140591 0.182302 14.128322
-0.082853 0.427169 -0.483504 -0.511743 -5.421430 0.005646 1.549420 8.362170 0.240248 0.157150 0.000367 0.017261 0.034614 0.059245 0.046601 0.057714 0.039974 0.122097 0.132285 0.044137 0.106811 0.133333 0.228359 14.130007
0.290477 -0.069848 -0.385710 -0.652018 -5.110080 0.012927 1.212360 5.134480 0.227552 0.129676 0.000107 0.019002 0.029841 0.089725 0.045928 0.048121 0.037866 0.126420 0.129105 0.064329 0.126893 0.110914 0.184355 14.131811
-0.037795 0.402350 -0.420849 -0.525552 -5.211410 0.005471 1.234630 9.430040 0.238035 0.158431 0.000057 0.030220 0.028511 0.045935 0.048465 0.058336 0.038108 0.116217 0.130172 0.044914 0.113857 0.086436 0.201497 14.134508
0.100319 0.165516 -0.426887 -0.478882 -5.508100 0.010720 1.366110 7.905020 0.233736 0.155188 0.000020 0.023554 0.035393 0.078591 0.044981 0.055550 0.033684 0.113375 0.128713 0.057360 0.102513 0.130037 0.171256 14.136597
-0.059388 0.416318 -0.463438 -0.544074 -5.232020 0.008712 1.485310 8.204910 0.238359 0.165945 0.000017 0.019768 0.032429 0.063833 0.043331 0.065532 0.045886 0.120066 0.134614 0.069065 0.110272 0.131455 0.206304 14.138843
0.074520 -0.037547 -0.531643 -0.289955 -5.747020 0.012788 2.388240 0.661695 0.189083 0.172024 0.000032 0.020511 0.046847 0.052102 0.040583 0.055219 0.040148 0.133976 0.145580 0.044218 0.080206 0.180601 0.204795 14.142681
0.303153 -0.170502 -0.394685 -0.550558 -5.312620 0.011980 0.962167 5.067520 0.220435 0.149453 0.000250 0.021380 0.034256 0.063205 0.048151 0.053033 0.032026 0.133222 0.117918 0.048407 0.125949 0.143229 0.174668 14.144177
0.118238 -0.062077 -0.486275 -0.291447 -5.921160 0.012481 2.683130 0.557122 0.205348 0.165212 0.000170 0.018462 0.050580 0.060987 0.035977 0.052348 0.042518 0.115191 0.135395 0.041498 0.100943 0.130103 0.204697 14.146408
-0.037795 0.402350 -0.420849 -0.525552 -5.456400 0.007043 1.375100 9.502590 0.238035 0.158431 0.000225 0.018820 0.035922 0.059456 0.048636 0.050029 0.044670 0.118105 0.133854 0.039823 0.120851 0.130631 0.199021 14.149021
0.208317 -0.190457 -0.435781 -0.318442 -5.472200 0.019594 0.970279 5.654050 0.203072 0.141897 0.000072 0.015670 0.030542 0.078835 0.050265 0.061470 0.042900 0.119010 0.125614 0.041148 0.107801 0.148250 0.187057 14.150906
-0.015614 0.465318 -0.440392 -0.721615 -4.911860 0.011025 1.823110 8.478540 0.227017 0.144431 0.000020 0.017791 0.039773 0.066679 0.043326 0.064217 0.040869 0.124265 0.118208 0.073072 0.111962 0.145833 0.229041 14.151937
-0.120516 0.485384 -0.491807 -0.502707 -5.263790 0.003288 1.494830 9.206550 0.233726 0.150848 0.000675 0.013168 0.034657 0.052168 0.050953 0.059897 0.038982 0.115906 0.131517 0.054625 0.101688 0.135915 0.223080 14.154510
-0.407635 1.436700 -0.067366 -0.565928 -4.567950 0.023714 6.358640 0.195981 0.295357 0.154371 0.000192 0.015741 0.028585 0.055132 0.052401 0.060160 0.047298 0.134948 0.126113 0.098007 0.127863 0.098039 0.247484 14.156310
0.104402 0.026284 -0.495515 -0.461854 -5.860370 0.012447 2.806450 0.212150 0.302636 0.180856 0.000165 0.019981 0.058540 0.054107 0.031165 0.047764 0.037314 0.131372 0.119619 0.043936 0.120167 0.146511 0.171959 14.157788
-0.172290 0.828850 -0.217818 -0.625045 -5.624940 0.022256 5.103170 0.222808 0.266643 0.164803 0.000070 0.016341 0.036462 0.060092 0.049463 0.048278 0.050260 0.131615 0.132451 0.062852 0.132404 0.153922 0.192613 14.160081
-0.280465 0.814124 -0.295011 -0.288036 -5.957900 0.016360 5.082910 0.642032 0.272231 0.161017 0.000175 0.015261 0.030828 0.068279 0.046450 0.068960 0.039087 0.136849 0.120700 0.043334 0.131487 0.146667 0.222838 14.162517
-0.346959 1.170670 -0.153211 -0.605708 -4.450940 0.023604 5.983920 0.222178 0.257287 0.151038 0.000165 0.016422 0.030635 0.072717 0.049769 0.052845 0.044795 0.125235 0.129969 0.085565 0.098345 0.127202 0.250703 14.163988
0.008120 0.432122 -0.355694 -0.664574 -5.104930 0.021475 4.171480 0.316162 0.236038 0.154617 0.000085 0.017465 0.035627 0.069789 0.037406 0.072246 0.039193 0.133399 0.121138 0.052871 0.132538 0.100540 0.244035 14.166479
0.123779 0.271968 -0.343769 -0.742395 -4.546530 0.020090 3.417660 0.313267 0.268002 0.155674 0.000095 0.017767 0.033665 0.053056 0.043478 0.052498 0.057282 0.126759 0.111265 0.055664 0.116609 0.152338 0.198298 14.168468
-0.299008 0.885782 -0.310122 -0.354206 -5.450270 0.028975 5.047840 0.055899 0.232377 0.159576 0.000077 0.020109 0.035851 0.061399 0.046031 0.061578 0.036034 0.137931 0.134947 0.045333 0.119708 0.170712 0.237485 14.170895
0.026719 0.284039 -0.413855 -0.469800 -5.665350 0.007526 1.100730 9.029350 0.251882 0.156018 0.000085 0.022332 0.033826 0.061416 0.049745 0.053500 0.037406 0.129618 0.134727 0.052395 0.113113 0.152252 0.210476 14.173979
0.270465 -0.159291 -0.400276 -0.600729 -4.729960 0.015311 1.125060 5.435450 0.167676 0.154829 0.000080 0.017776 0.036482 0.074417 0.051776 0.053220 0.035087 0.131179 0.128550 0.055502 0.103013 0.120098 0.201293 14.175640
0.295540 -0.182887 -0.423624 -0.672008 -4.817510 0.012149 1.372140 4.272830 0.196433 0.164244 0.000010 0.018961 0.039597 0.081542 0.048890 0.046752 0.038760 0.117289 0.132286 0.062967 0.110682 0.145906 0.199607 14.178879
0.045441 0.453432 -0.300453 -0.740307 -4.927840 0.014778 4.012780 0.332093 0.250267 0.167909 0.000170 0.017384 0.033092 0.069704 0.048775 0.053800 0.043682 0.121992 0.122723 0.062535 0.127076 0.106481 0.216227 14.181178
0.129976 0.075000 -0.459843 -0.551962 -5.038520 0.015723 1.128140 8.691850 0.210274 0.138013 0.000017 0.019508 0.034208 0.075204 0.048413 0.057679 0.039479 0.120245 0.128899 0.049840 0.110435 0.116315 0.213982 14.183333
0.096544 0.285765 -0.391276 -0.694004 -5.255030 0.011361 1.442820 7.253960 0.242353 0.150471 0.000180 0.016875 0.028818 0.060077 0.055906 0.054792 0.049723 0.114678 0.141591 0.069112 0.107089 0.098804 0.213268 14.184587
-0.146123 0.363680 -0.531022 -0.213429 -5.944430 0.013336 1.547950 8.886340 0.271546 0.148612 0.000232 0.017657 0.039310 0.062964 0.041978 0.054681 0.038049 0.140188 0.128065 0.052324 0.134678 0.126654 0.206436 14.187425
0.138892 0.129480 -0.414532 -0.562048 -4.889170 0.014623 1.476260 7.230440 0.190052 0.140341 0.000060 0.022360 0.029610 0.060948 0.055436 0.055613 0.035596 0.133887 0.132667 0.046796 0.113312 0.143893 0.206127 14.189752
-0.382027 0.949574 -0.300313 -0.398115 -4.854450 0.016801 5.695480 0.354537 0.227597 0.168012 0.000065 0.015261 0.035653 0.061075 0.051984 0.060739 0.044368 0.132079 0.119579 0.045600 0.119962 0.126692 0.255439 14.191102
-0.020092 0.369648 -0.367432 -0.440253 -5.614130 0.014776 3.873000 0.672635 0.225469 0.176197 0.000067 0.015428 0.031360 0.069629 0.051189 0.068161 0.037541 0.139483 0.131500 0.042751 0.125639 0.180067 0.207309 14.191926
-0.025571 0.338257 -0.464455 -0.494870 -5.237240 0.003427 1.256440 8.374410 0.220106 0.157170 0.000055 0.024639 0.029329 0.063453 0.048369 0.056121 0.040489 0.118897 0.125437 0.044151 0.094091 0.133333 0.251938 14.193593
0.069453 0.108806 -0.474942 -0.451244 -5.325530 0.009344 3.123580 0.196783 0.176598 0.185802 0.000082 0.018282 0.046354 0.064469 0.036140 0.057996 0.035234 0.147617 0.125148 0.055139 0.092601 0.118280 0.229904 14.196214
0.023350 0.509851 -0.234386 -0.653962 -5.574150 0.010978 4.110520 0.170117 0.270049 0.187354 0.000032 0.023327 0.032702 0.064689 0.053102 0.060622 0.033794 0.118989 0.126171 0.050670 0.118670 0.106518 0.184045 14.198641
-0.122081 0.495971 -0.472883 -0.500764 -5.091080 0.003793 1.474700 9.167230 0.234806 0.150610 0.000402 0.016348 0.036294 0.057979 0.038212 0.060722 0.045489 0.124054 0.112970 0.051940 0.106911 0.179418 0.206363 14.200193
0.147656 0.161281 -0.419658 -0.728498 -4.751610 0.023403 3.600150 0.092358 0.216546 0.148244 0.000022 0.020084 0.044171 0.062809 0.038927 0.053746 0.040268 0.137067 0.119989 0.061384 0.139116 0.129704 0.200942 14.201572
0.253758 0.199905 -0.366766 -0.932617 -4.636220 0.003653 1.070080 8.589590 0.234704 0.163254 0.000430 0.018806 0.030436 0.057977 0.048828 0.047632 0.045324 0.119318 0.124571 0.074522 0.102434 0.145035 0.183167 14.203274
-0.141340 0.527215 -0.473764 -0.518904 -5.294800 0.000549 1.635810 9.482670 0.235292 0.149311 0.000200 0.020926 0.027228 0.059260 0.051236 0.069758 0.037527 0.118950 0.125037 0.045477 0.106558 0.131435 0.212148 14.206084
-0.014641 0.315683 -0.412045 -0.356084 -5.429270 0.009759 1.349710 9.733880 0.214276 0.148711 0.000067 0.016812 0.033186 0.057630 0.060030 0.055477 0.037760 0.145457 0.139510 0.047264 0.139058 0.169355 0.239506 14.207846
0.007381 0.235032 -0.444638 -0.392253 -5.544660 0.013826 1.356160 9.433170 0.239462 0.152496 0.000312 0.018783 0.031720 0.069442 0.044153 0.055383 0.041236 0.120590 0.138683 0.053071 0.108949 0.109860 0.206441 14.209294
-0.523611 1.148010 -0.375193 -0.153626 -5.776210 0.020350 6.379700 0.144357 0.268474 0.159305 0.000150 0.016668 0.035382 0.081788 0.043325 0.060872 0.037271 0.124742 0.136233 0.049918 0.098062 0.188784 0.253877 14.211480
0.142227 0.307147 -0.288571 -0.723546 -4.940120 0.019932 3.638290 0.591356 0.216193 0.155074 0.000117 0.016824 0.028106 0.059770 0.052172 0.067248 0.047396 0.121393 0.143771 0.065361 0.114567 0.122109 0.215398 14.212950
0.147018 0.289923 -0.375489 -0.781946 -5.130150 0.024754 3.373170 0.137786 0.275584 0.148320 0.000205 0.021368 0.041383 0.057082 0.031873 0.050931 0.045566 0.134165 0.120668 0.066116 0.134686 0.131687 0.160461 14.215103
0.275941 0.193520 -0.320780 -0.963616 -4.185410 0.012109 1.082950 9.869720 0.179246 0.153281 0.000077 0.018270 0.031967 0.061421 0.050082 0.056138 0.044955 0.134568 0.119961 0.075309 0.085972 0.150391 0.236007 14.216185
-0.132286 0.533376 -0.366929 -0.358317 -5.545170 0.019672 3.806500 0.637338 0.250432 0.165982 0.000000 0.019200 0.033598 0.050455 0.045170 0.071489 0.039664 0.153810 0.126247 0.044459 0.141130 0.169253 0.247850 14.219500
-0.004983 0.349410 -0.445104 -0.538750 -5.539290 0.002594 1.206160 8.380260 0.274116 0.168594 0.000080 0.022051 0.040083 0.063490 0.047030 0.049691 0.034220 0.135953 0.123315 0.060104 0.142890 0.084378 0.194247 14.220980
0.407732 -0.002718 -0.360703 -1.205030 -3.903620 0.011858 2.697650 0.394409 0.201126 0.175295 0.000035 0.019295 0.049209 0.058621 0.035212 0.049655 0.053405 0.109655 0.114721 0.098142 0.114918 0.105594 0.186911 14.222195
-0.443292 0.943047 -0.378710 -0.331964 -5.368460 0.015682 5.532330 0.448590 0.239300 0.186170 0.000105 0.017963 0.042015 0.061721 0.044170 0.061090 0.037904 0.132430 0.132149 0.052348 0.109828 0.136704 0.260240 14.224826
-0.021496 0.374023 -0.407004 -0.541972 -5.265180 0.000195 1.383220 8.150890 0.221167 0.165083 0.000565 0.015443 0.031273 0.057381 0.054573 0.054872 0.039847 0.115649 0.123215 0.049661 0.091812 0.119728 0.224788 14.225960
0.162774 0.027690 -0.390884 -0.499120 -5.204530 0.018374 2.831090 0.318223 0.181049 0.165899 0.000010 0.015779 0.035473 0.071191 0.051316 0.062449 0.034296 0.150320 0.130437 0.049168 0.102463 0.136207 0.261230 14.227329
0.193139 0.337471 -0.253915 -0.861711 -4.936610 0.014258 3.540490 0.351756 0.223627 0.182717 0.000065 0.022099 0.030221 0.052654 0.046872 0.062460 0.043395 0.135148 0.123854 0.057638 0.125080 0.169160 0.243439 14.229362
0.106384 0.198116 -0.438339 -0.626213 -4.901810 0.007411 1.344770 7.402340 0.226003 0.152298 0.000132 0.024134 0.033914 0.060963 0.047012 0.053634 0.037296 0.124159 0.129900 0.065973 0.104244 0.130657 0.236264 14.231278
0.131693 0.094324 -0.437998 -0.492631 -5.657150 0.007286 0.868889 8.685930 0.220424 0.155082 0.000092 0.019909 0.031396 0.064873 0.048860 0.060468 0.045535 0.113554 0.142227 0.045920 0.108920 0.088310 0.206630 14.232703
0.090858 0.148584 -0.453685 -0.426048 -5.732180 0.011091 1.116600 8.612760 0.265834 0.148293 0.000225 0.023292 0.033348 0.065343 0.043902 0.042805 0.037796 0.138463 0.136225 0.044701 0.128160 0.166667 0.200549 14.234491
-0.048409 0.431555 -0.434800 -0.546217 -5.092390 0.000407 1.419660 9.125030 0.231296 0.153875 0.000142 0.016515 0.027049 0.071027 0.047743 0.065086 0.044943 0.128401 0.118328 0.058092 0.122721 0.112309 0.216306 14.236126
0.136260 -0.131969 -0.523831 -0.348364 -5.613010 0.014362 2.135590 0.344023 0.191597 0.167010 0.000022 0.023058 0.052305 0.058696 0.035672 0.051384 0.037988 0.123216 0.143281 0.049608 0.103798 0.133886 0.197344 14.237372
-0.154436 0.556985 -0.426327 -0.517146 -4.921660 0.020520 4.234300 0.293610 0.218919 0.167241 0.000385 0.017751 0.036937 0.053146 0.042406 0.060645 0.036103 0.144477 0.127532 0.060639 0.141595 0.163333 0.207087 14.238580
0.252958 -0.152056 -0.458447 -0.585996 -5.101770 0.013349 1.609220 3.075800 0.173079 0.152012 0.000097 0.020907 0.044172 0.060594 0.036734 0.054106 0.046460 0.115617 0.140406 0.051134 0.086167 0.108443 0.193536 14.241132
0.185010 0.116577 -0.414396 -0.728031 -4.999280 0.010184 1.019100 9.268510 0.251224 0.153885 0.000032 0.017908 0.028631 0.063705 0.061350 0.052111 0.043859 0.131084 0.128631 0.072426 0.121003 0.141772 0.178150 14.244211
0.096117 0.162899 -0.455080 -0.509741 -5.489460 0.005181 1.170200 7.030350 0.305926 0.159016 0.000072 0.019216 0.040746 0.059866 0.040249 0.050350 0.043592 0.146674 0.118817 0.056917 0.131379 0.167424 0.184168 14.245756
0.114934 0.276711 -0.317884 -0.634171 -5.311360 0.016532 3.552540 0.289719 0.265401 0.158585 0.000310 0.015555 0.030176 0.069595 0.055935 0.049161 0.039095 0.134855 0.136692 0.072306 0.117351 0.178745 0.184971 14.248180
0.033377 0.421558 -0.314038 -0.545453 -5.307120 0.019284 4.142970 0.274578 0.258579 0.155501 0.000505 0.014938 0.028717 0.059353 0.052769 0.056788 0.041545 0.126757 0.126089 0.070270 0.120734 0.124326 0.192419 14.250274
0.012527 0.387537 -0.409513 -0.636090 -5.054880 0.002866 1.706860 8.167160 0.207398 0.146600 0.000187 0.018283 0.031227 0.056364 0.050486 0.078206 0.035900 0.125033 0.127580 0.071453 0.111941 0.132540 0.171052 14.252411
0.065545 0.350365 -0.376588 -0.744518 -4.957930 0.006211 1.359260 9.248630 0.212395 0.147711 0.000387 0.017309 0.030181 0.068763 0.045553 0.051493 0.043550 0.125713 0.129988 0.060260 0.110181 0.123246 0.220816 14.253964
-0.113419 0.501964 -0.454934 -0.524502 -5.346890 0.000799 1.655300 8.811380 0.225278 0.147304 0.000002 0.019119 0.036370 0.065432 0.044468 0.075473 0.036478 0.127569 0.127107 0.047944 0.108360 0.160348 0.239469 14.255285
-0.089547 0.459259 -0.464950 -0.492933 -5.300640 0.000006 1.333490 8.612770 0.227418 0.157350 0.000040 0.021496 0.035327 0.060896 0.043377 0.058879 0.042964 0.130455 0.119568 0.050077 0.114565 0.139402 0.223036 14.256505
-0.562218 1.350450 -0.180716 -0.216390 -5.970060 0.017418 6.407860 0.225462 0.260251 0.163039 0.000002 0.012483 0.032582 0.085939 0.048113 0.061813 0.044201 0.135150 0.144308 0.052582 0.116420 0.122414 0.299770 14.258255
0.126399 0.266641 -0.406259 -0.811194 -4.446360 0.024270 3.556570 0.128361 0.225061 0.157988 0.000102 0.021459 0.045046 0.056609 0.040547 0.053559 0.046173 0.109176 0.123342 0.056588 0.103435 0.111538 0.204718 14.259872
