log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.038479 0.285562 -0.448054 -0.667384 -5.265720 0.014883 1.196440 8.873780 0.244276 0.169697 0.000045 0.028008 0.044504 0.081395 0.028693 0.065254 0.042829 0.124925 0.123696 0.067578 0.102730 0.158051 0.228281 15.482700
0.112121 -0.047278 -0.505676 -0.425097 -5.293370 0.000208 2.357140 0.527667 0.213268 0.171337 0.000987 0.022773 0.045269 0.097654 0.038393 0.054273 0.035952 0.131376 0.128224 0.057000 0.111026 0.147059 0.224425 17.051400
0.205949 -0.143172 -0.409759 -0.417463 -5.509120 0.014907 2.827770 1.162070 0.226904 0.138817 0.000980 0.030159 0.040207 0.070861 0.058805 0.082549 0.036155 0.122795 0.139947 0.052760 0.113324 0.136540 0.180343 18.379200
-0.537225 1.241810 0.553610 -0.297162 -5.873490 0.002865 6.034100 0.584007 0.246811 0.270957 0.000235 0.021614 0.040299 0.120140 0.051281 0.071639 0.039235 0.138509 0.139795 0.050556 0.114912 0.187490 0.276179 17.304300
-0.384529 0.897179 -0.454117 -0.672636 -4.818930 0.010538 4.990500 0.509734 0.237973 0.197141 0.000895 0.022057 0.056451 0.082279 0.034201 0.064922 0.046166 0.125148 0.120782 0.068797 0.117136 0.113575 0.213379 17.494100
0.195356 -0.152346 -0.496785 -0.549324 -5.477830 0.023310 1.781370 1.311860 0.203821 0.175431 0.000837 0.039513 0.061714 0.079655 0.030298 0.047436 0.057560 0.116126 0.151253 0.075888 0.116481 0.089454 0.197155 19.228200
-0.516789 1.089470 -0.283338 -0.359660 -5.252860 0.016297 6.354200 0.174758 0.246580 0.171674 0.001007 0.016766 0.031999 0.082437 0.048483 0.061490 0.040893 0.146513 0.134223 0.037059 0.130936 0.149956 0.240761 16.503800
-0.006270 0.302824 -0.471047 -0.572339 -5.606760 0.007347 2.827220 0.292689 0.271420 0.248380 0.000142 0.026246 0.063073 0.094335 0.034047 0.059743 0.045422 0.144905 0.127375 0.056030 0.145994 0.133570 0.180346 17.368400
-0.076262 0.223820 -0.570073 -0.239609 -5.398600 0.008712 1.886020 4.928590 0.251669 0.130214 0.000347 0.018183 0.041317 0.078909 0.029699 0.076492 0.050548 0.162755 0.114292 0.043158 0.154031 0.191076 0.183516 16.214500
-0.016505 0.333988 -0.511303 -0.539323 -5.345480 0.001374 3.111420 2.660290 0.292939 0.145641 0.000305 0.020579 0.035224 0.072183 0.046847 0.092749 0.047432 0.138918 0.120042 0.060199 0.138172 0.176499 0.150332 16.532100
0.249062 0.088241 -0.222797 -0.485102 -5.346420 0.013841 1.140580 9.295530 0.184325 0.140117 0.000285 0.019231 0.069768 0.076656 0.085079 0.057715 0.037665 0.151889 0.127063 0.055563 0.105666 0.115787 0.230191 18.581800
0.162774 0.027690 -0.480260 -0.534227 -5.204530 0.016220 2.831090 0.047577 0.210001 0.157982 0.001115 0.017133 0.051319 0.080986 0.031929 0.056987 0.039264 0.124021 0.132672 0.048030 0.102507 0.138448 0.228494 16.348000
0.231660 0.435228 -0.281136 -1.260770 -4.598990 0.002955 1.134390 7.414010 0.280453 0.162373 0.000965 0.029861 0.038581 0.054677 0.048705 0.050833 0.080278 0.129506 0.143450 0.105429 0.139696 0.152011 0.139389 18.882700
0.064755 0.457257 -0.270736 -0.876563 -4.406240 0.002037 1.114190 9.834250 0.309046 0.168228 0.001725 0.021176 0.040076 0.051078 0.054115 0.054744 0.063981 0.154052 0.098630 0.081411 0.146636 0.175698 0.171115 19.246200
-0.027331 0.469394 -0.416444 -0.595548 -5.575910 0.000676 1.265750 8.833990 0.238212 0.138428 0.000045 0.024162 0.027640 0.104749 0.045955 0.058668 0.053263 0.128774 0.145523 0.060013 0.104237 0.161063 0.254470 16.091700
0.355627 0.238419 -0.237050 -1.243260 -3.769560 0.021811 1.473010 7.112450 0.280539 0.141485 0.000080 0.020104 0.029524 0.089371 0.054157 0.057883 0.054418 0.123370 0.114595 0.098016 0.127295 0.149027 0.152836 15.667000
-0.051970 0.537292 -0.326094 -0.577679 -5.643060 0.018149 4.484780 0.606912 0.269101 0.153533 0.000340 0.014763 0.032536 0.069803 0.048829 0.086995 0.049053 0.136010 0.140127 0.054329 0.123653 0.152434 0.198191 15.716900
-0.167129 1.108670 0.022011 -0.865161 -4.007530 0.025080 5.257720 0.161852 0.295551 0.158041 0.000077 0.015734 0.031120 0.069692 0.056634 0.063153 0.057310 0.133990 0.116934 0.084749 0.138242 0.153175 0.198386 15.299300
-0.521733 1.429670 0.921607 -0.509663 -5.272360 0.004636 6.959570 0.459705 0.329073 0.220062 0.000612 0.013940 0.034286 0.109325 0.058532 0.061618 0.059100 0.135173 0.111701 0.080247 0.133475 0.140097 0.208347 17.600600
-0.128032 0.759427 -0.187186 -0.829958 -4.528710 0.018515 4.762610 0.110570 0.283811 0.171939 0.001067 0.026672 0.031753 0.054616 0.044967 0.064572 0.047962 0.125439 0.119229 0.069200 0.125121 0.136491 0.188059 16.801900
-0.537254 1.285720 0.001523 -0.359721 -4.953780 0.012778 6.883480 0.393371 0.305893 0.186527 0.000237 0.024250 0.033164 0.089420 0.044085 0.069274 0.056009 0.138387 0.108140 0.047795 0.126595 0.157456 0.221945 16.842400
0.239809 0.275103 -0.298311 -1.003880 -4.149880 0.018215 1.270540 9.100110 0.226858 0.168344 0.000130 0.021657 0.036906 0.106254 0.044815 0.062956 0.052611 0.120221 0.114461 0.064013 0.110503 0.139623 0.202373 16.391800
-0.024230 0.327749 -0.449557 -0.612416 -5.078030 0.016533 3.761760 0.636205 0.197501 0.166540 0.000952 0.019562 0.046142 0.055933 0.040764 0.074193 0.049519 0.155821 0.148925 0.068907 0.094851 0.137441 0.291605 17.309900
0.591833 -0.185811 -0.269990 -1.442860 -3.505160 0.026606 2.553800 0.413823 0.170640 0.140861 0.000515 0.021258 0.052003 0.059079 0.033983 0.054324 0.069178 0.120600 0.117270 0.105254 0.105979 0.138912 0.203623 16.624400
0.161733 -0.351640 -0.584155 -0.324523 -5.288590 0.013275 0.697478 5.832590 0.181898 0.136607 0.000367 0.022566 0.062438 0.081907 0.031052 0.074253 0.036224 0.114264 0.123993 0.045455 0.096031 0.130952 0.175104 16.260600
-0.282596 0.576740 -0.453659 -0.206672 -5.133620 0.000135 4.717560 0.790894 0.226260 0.248434 0.000540 0.020339 0.052052 0.086735 0.032748 0.080146 0.056763 0.128472 0.105896 0.049504 0.107881 0.139216 0.242508 17.568500
0.346581 0.032819 -0.381059 -1.143930 -4.180450 0.005789 0.988658 6.139990 0.249187 0.154157 0.000637 0.027615 0.049576 0.069506 0.037953 0.062519 0.048931 0.120194 0.116852 0.084924 0.118007 0.132514 0.165442 17.036700
0.324398 0.240175 -0.289339 -1.154590 -4.414230 0.013555 1.025120 7.764340 0.265334 0.144528 0.000045 0.038803 0.036119 0.062928 0.046049 0.051529 0.066585 0.133585 0.129974 0.092964 0.136458 0.143192 0.139969 17.466100
0.038842 -0.043244 -0.485737 -0.329118 -5.332880 0.014524 2.562850 1.039320 0.240475 0.158416 0.001447 0.018374 0.039845 0.063000 0.040787 0.055835 0.039387 0.140049 0.127237 0.038897 0.125251 0.151181 0.245865 16.631600
-0.050410 0.355039 -0.403594 -0.553110 -4.916240 0.010276 1.551790 8.759390 0.214953 0.139326 0.001827 0.025194 0.033607 0.074138 0.066550 0.063615 0.042846 0.126021 0.122314 0.051247 0.112791 0.174568 0.234115 19.395900
-0.173361 0.565330 -0.468219 -0.477016 -5.038050 0.002872 2.516240 8.421960 0.209816 0.130079 0.000932 0.031542 0.029598 0.087626 0.048416 0.094424 0.040000 0.149348 0.130473 0.038987 0.133841 0.096649 0.239109 18.961200
0.321437 -0.192606 -0.387282 -0.560752 -4.856620 0.012429 0.894241 5.598220 0.175639 0.149063 0.001072 0.033142 0.039956 0.076786 0.064160 0.062993 0.035918 0.115968 0.125177 0.053885 0.087410 0.115833 0.193983 18.559600
-0.494762 1.370690 0.739772 -0.442354 -5.482900 0.007821 6.767130 0.173543 0.302644 0.217073 0.000142 0.021019 0.031705 0.097442 0.063935 0.056007 0.045418 0.133345 0.125824 0.074744 0.127167 0.103247 0.227738 16.293100
0.100590 0.338416 -0.363630 -0.807262 -4.940130 0.017339 1.471370 7.316970 0.283719 0.166940 0.000385 0.025525 0.039202 0.078890 0.045344 0.060929 0.050418 0.139399 0.130103 0.064437 0.140004 0.161315 0.185918 16.777100
-0.592261 1.320480 -0.323028 -0.265523 -5.553450 0.017509 7.029320 0.269645 0.274293 0.154560 0.000795 0.013491 0.036556 0.093495 0.039427 0.056081 0.049377 0.125076 0.136095 0.060805 0.105674 0.135784 0.234016 15.837500
-0.426420 1.158850 0.312831 -0.635095 -5.129390 0.002010 5.776260 0.298777 0.250080 0.242454 0.000475 0.021132 0.034802 0.089962 0.047257 0.063609 0.047148 0.124569 0.133381 0.051891 0.095660 0.139241 0.247525 16.302200
0.127878 0.394527 -0.383384 -0.821034 -5.852470 0.021430 1.564940 8.264040 0.410272 0.129788 0.000060 0.022470 0.033873 0.074987 0.046644 0.055894 0.070411 0.150121 0.135925 0.094161 0.173748 0.151515 0.148885 16.627700
-0.010448 0.769518 -0.247801 -0.932654 -4.127030 0.023584 5.000450 1.009990 0.272717 0.134974 0.000837 0.021344 0.031176 0.061439 0.044850 0.078369 0.051534 0.127863 0.121007 0.098208 0.122078 0.169420 0.204530 16.607300
-0.428738 0.959978 -0.352411 -0.488016 -5.920690 0.003195 5.842190 1.239190 0.336878 0.200669 0.000475 0.024592 0.049890 0.086356 0.031664 0.100991 0.050474 0.154593 0.103153 0.054280 0.155550 0.153233 0.201176 18.469500
0.165503 0.392692 -0.223642 -0.952229 -4.962800 0.031420 3.292740 0.373762 0.381043 0.161716 0.000672 0.019818 0.039557 0.092612 0.041432 0.065434 0.052057 0.161373 0.123506 0.081847 0.169046 0.177624 0.153560 17.561600
-0.023953 0.305053 -0.548375 -0.454242 -5.287450 0.016576 1.434100 6.392850 0.233815 0.136055 0.001347 0.035116 0.058753 0.085277 0.031372 0.055764 0.041131 0.118685 0.134562 0.050558 0.114869 0.117498 0.182403 19.177200
0.195034 0.071430 -0.415542 -0.824324 -4.833460 0.023863 1.125660 9.380050 0.239955 0.171459 0.000112 0.022561 0.045450 0.123977 0.033916 0.048183 0.045157 0.125509 0.125349 0.065468 0.121817 0.099423 0.234142 16.187800
-0.006382 0.057178 -0.533886 -0.345737 -5.297180 0.015312 2.396770 0.414747 0.224881 0.151422 0.001195 0.020827 0.055822 0.079849 0.026537 0.065151 0.041554 0.124065 0.108385 0.048368 0.112339 0.107971 0.198756 17.223600
-0.597123 1.268310 0.195629 -0.412298 -4.799980 0.000927 6.918200 0.403232 0.275630 0.244582 0.000610 0.015710 0.055735 0.103994 0.032183 0.051109 0.060569 0.143749 0.102891 0.048968 0.123201 0.167498 0.223621 17.486200
0.161657 0.147163 -0.360890 -0.703105 -5.078630 0.018632 2.869540 0.332038 0.184534 0.172522 0.000372 0.027046 0.037981 0.051647 0.048405 0.050628 0.043288 0.127513 0.134146 0.058458 0.082413 0.146646 0.217442 15.284800
-0.365676 0.902378 -0.321888 -0.400770 -5.164430 0.016609 5.652200 0.585694 0.196374 0.196485 0.000132 0.019679 0.049695 0.083130 0.038339 0.070153 0.039770 0.160993 0.122173 0.064839 0.072530 0.136187 0.270298 16.099700
-0.314207 1.106760 0.333026 -0.759659 -4.209010 0.004741 6.473330 0.395059 0.212925 0.233317 0.000132 0.017334 0.037836 0.089618 0.057699 0.067884 0.058194 0.150507 0.108841 0.072304 0.113919 0.128798 0.271650 17.030700
0.173734 0.501627 -0.387398 -1.348930 -3.990350 0.005798 1.377970 9.989610 0.353209 0.155001 0.000735 0.024083 0.054850 0.059163 0.028847 0.053351 0.065411 0.151825 0.106794 0.112893 0.174676 0.139817 0.161751 17.578200
-0.005777 0.423452 -0.391658 -0.579438 -5.317760 0.006858 3.712840 1.552330 0.268633 0.156137 0.000077 0.020999 0.034548 0.084303 0.049128 0.092050 0.037396 0.129179 0.128187 0.053855 0.131203 0.138686 0.186128 15.837700
0.325255 0.085986 -0.356144 -0.891372 -4.561890 0.018672 1.878720 3.902130 0.205220 0.121731 0.001197 0.039820 0.036910 0.071101 0.044479 0.071881 0.049875 0.111547 0.132548 0.077354 0.103761 0.139823 0.202708 19.270100
0.360631 -0.333011 -0.406066 -0.513937 -5.466070 0.018135 0.644248 5.379490 0.178892 0.138634 0.000947 0.023307 0.038470 0.073790 0.051895 0.092315 0.045398 0.113417 0.143664 0.054041 0.088452 0.129177 0.184228 17.901100
-0.071650 0.596656 -0.347449 -0.631999 -5.724260 0.018715 3.572440 3.221790 0.249480 0.134632 0.000922 0.021872 0.026703 0.054486 0.048272 0.104291 0.056430 0.117417 0.144175 0.067803 0.113078 0.133057 0.218471 17.392500
0.230311 0.384063 -0.217135 -1.087320 -4.006720 0.020546 3.737890 0.203572 0.152168 0.175018 0.000387 0.020213 0.040682 0.047380 0.047988 0.055229 0.052724 0.172825 0.123746 0.091815 0.094361 0.093160 0.266653 16.010700
-0.063117 0.234321 -0.522936 -0.271251 -5.433660 0.005641 1.430090 8.341340 0.287253 0.170889 0.000045 0.027884 0.041919 0.079063 0.042607 0.064041 0.048835 0.155813 0.107578 0.051077 0.155749 0.147588 0.181830 16.708800
-0.423195 0.919924 -0.556065 -0.439860 -5.897870 0.000575 1.340500 9.387570 0.382209 0.135612 0.000025 0.027020 0.041942 0.093553 0.043985 0.059597 0.050356 0.160848 0.110070 0.066628 0.179179 0.173660 0.187346 17.106300
0.106879 0.376984 -0.366597 -0.767502 -5.386670 0.010069 1.864910 5.583350 0.184612 0.144434 0.000527 0.036915 0.025111 0.062401 0.058247 0.077332 0.070299 0.130929 0.158747 0.057216 0.092255 0.125150 0.217033 19.048600
-0.264787 0.925289 -0.176534 -0.393324 -5.609820 0.013487 5.511060 0.438068 0.318209 0.178166 0.001467 0.016675 0.033107 0.070433 0.057722 0.056100 0.055141 0.150727 0.121689 0.062329 0.138428 0.128862 0.210044 18.153500
-0.041934 0.235260 -0.489073 -0.230305 -5.691790 0.013199 1.758950 5.701160 0.175096 0.163049 0.000322 0.025751 0.040769 0.080000 0.043828 0.076897 0.044757 0.147241 0.139331 0.040265 0.092769 0.149499 0.206836 17.034200
0.172045 0.123496 -0.432200 -0.638412 -5.323160 0.006655 1.589630 9.589310 0.306371 0.151880 0.000395 0.036210 0.034096 0.080299 0.046277 0.061609 0.044710 0.153484 0.128947 0.061001 0.164437 0.171078 0.128559 17.726300
-0.305138 0.977196 -0.140177 -0.543673 -5.028420 0.008560 6.282400 0.562219 0.257042 0.192557 0.001020 0.022179 0.030635 0.104318 0.044198 0.065679 0.041058 0.134483 0.118839 0.048923 0.119630 0.172973 0.239860 17.422100
-0.440120 1.266010 0.125199 -0.546751 -5.219310 0.017128 6.213170 0.432763 0.287838 0.184505 0.000855 0.019934 0.026472 0.094389 0.050177 0.072113 0.050417 0.139865 0.134187 0.060980 0.118457 0.155914 0.230663 17.418600
0.209717 0.280110 -0.204847 -0.813210 -4.762570 0.015704 3.917980 0.258098 0.233596 0.186167 0.000200 0.021094 0.040339 0.081315 0.061427 0.048715 0.042102 0.136334 0.123455 0.070659 0.131828 0.139680 0.189953 15.920100
-0.105433 0.524657 -0.368919 -0.484745 -5.086340 0.022204 4.331220 0.556873 0.281981 0.150287 0.001027 0.023123 0.032279 0.058541 0.044145 0.070959 0.050123 0.133787 0.117176 0.055306 0.125443 0.144068 0.181589 16.903600
-0.041634 0.406079 -0.493039 -0.594239 -5.329800 0.008034 1.430230 8.715460 0.256001 0.157361 0.000390 0.022869 0.048646 0.053317 0.039825 0.060680 0.043598 0.142696 0.134378 0.057898 0.133911 0.145540 0.195055 15.665700
0.084577 0.078031 -0.438160 -0.567428 -4.955310 0.016754 1.422010 5.688670 0.208021 0.135581 0.001217 0.031863 0.035707 0.064964 0.049746 0.062549 0.038699 0.119150 0.123976 0.053755 0.104111 0.148996 0.197991 17.688800
-0.215090 0.932000 -0.172803 -0.874945 -5.065910 0.010501 5.500720 0.352536 0.276454 0.180375 0.000355 0.028173 0.038115 0.082399 0.049564 0.057570 0.065106 0.116875 0.139700 0.064478 0.102752 0.154630 0.208486 17.542100
-0.202931 1.106760 0.051848 -0.897989 -4.131940 0.019592 6.335400 0.352832 0.309291 0.158931 0.001435 0.023410 0.035346 0.066827 0.066177 0.050453 0.056116 0.153023 0.115084 0.068545 0.137769 0.188742 0.184558 19.122500
0.081852 -0.101416 -0.583468 -0.393250 -5.038260 0.024739 1.038200 5.677760 0.212259 0.140516 0.000312 0.023490 0.073080 0.101790 0.034689 0.055183 0.040384 0.129394 0.120582 0.042127 0.117122 0.155164 0.179761 17.471300
0.002170 0.382514 -0.373967 -0.569945 -5.260710 0.000114 2.010820 6.413400 0.173569 0.167384 0.000465 0.023209 0.043851 0.070353 0.061111 0.079173 0.038243 0.169868 0.136654 0.063388 0.090964 0.126577 0.266230 17.769700
0.149735 -0.056681 -0.496107 -0.546031 -5.240900 0.002189 3.007660 0.727461 0.180157 0.167759 0.000312 0.019407 0.045795 0.080649 0.045022 0.063599 0.041708 0.139872 0.136488 0.056684 0.088761 0.134199 0.221296 15.971200
0.032569 0.295137 -0.411916 -0.644883 -4.613070 0.024560 3.778120 0.012824 0.224747 0.151460 0.000160 0.021951 0.043644 0.058029 0.041604 0.087494 0.049243 0.110001 0.109516 0.063484 0.104841 0.126515 0.177899 15.625700
-0.106081 0.536555 -0.509882 -0.607952 -5.562040 0.007388 1.690370 8.432670 0.264345 0.165732 0.000960 0.029625 0.046875 0.075678 0.032686 0.064329 0.051033 0.124021 0.136017 0.048564 0.116037 0.150725 0.201852 17.907900
-0.199539 1.093070 0.166861 -0.912888 -5.768100 0.008157 4.954380 0.465350 0.438525 0.194703 0.000172 0.019803 0.037857 0.113136 0.047929 0.057163 0.058479 0.140768 0.117772 0.071013 0.162561 0.174196 0.135565 17.166000
0.260902 0.088774 -0.330853 -0.900562 -4.420180 0.009995 1.369300 8.224480 0.239143 0.144006 0.001395 0.026347 0.040210 0.061435 0.060089 0.055034 0.043271 0.121581 0.121829 0.071546 0.113055 0.177525 0.179034 18.075600
0.167792 0.065052 -0.419136 -0.581627 -5.051200 0.014764 1.285280 8.425590 0.111091 0.164426 0.000230 0.022899 0.044170 0.080624 0.036668 0.055337 0.038012 0.199013 0.136797 0.037989 0.121821 0.138294 0.255199 16.330400
-0.489722 1.579130 0.745356 -0.661015 -3.761710 0.010712 7.040330 0.057035 0.257244 0.199137 0.001330 0.017848 0.035132 0.110221 0.053910 0.080891 0.055315 0.131957 0.121414 0.089513 0.113483 0.142244 0.248306 19.549300
0.179359 0.138400 -0.310043 -0.518023 -5.453860 0.020813 2.083640 4.198590 0.231383 0.140642 0.000232 0.023623 0.037650 0.080239 0.053075 0.076547 0.041279 0.112759 0.141039 0.042771 0.091075 0.137037 0.201817 16.087300
0.308223 -0.025347 -0.407724 -0.955805 -3.957550 0.019149 1.650380 5.079600 0.178728 0.144267 0.000435 0.025760 0.046815 0.072733 0.034546 0.071667 0.056340 0.116214 0.111052 0.070862 0.093484 0.140370 0.179464 16.863900
-0.140969 0.160166 -0.608768 -0.090622 -5.127560 0.009930 1.743430 5.562250 0.227448 0.172635 0.000092 0.023546 0.054804 0.087699 0.031604 0.072115 0.059464 0.139796 0.106002 0.045445 0.116401 0.170913 0.219118 17.296800
0.105182 0.570618 -0.259970 -1.135820 -4.440550 0.008051 4.847220 0.307869 0.329328 0.179295 0.000037 0.021094 0.037456 0.092326 0.034993 0.051831 0.055100 0.143556 0.107626 0.075830 0.143150 0.146751 0.180667 15.555400
-0.163506 0.561482 -0.416336 -0.433039 -5.597670 0.003370 1.731860 8.375890 0.263319 0.166134 0.000595 0.018437 0.030722 0.083044 0.058674 0.077189 0.039652 0.129375 0.134626 0.064252 0.129455 0.138557 0.196051 16.406600
0.231740 0.206987 -0.397932 -0.999639 -4.359220 0.005190 0.632441 9.397000 0.174965 0.169402 0.000280 0.023876 0.035805 0.067757 0.038950 0.099763 0.045193 0.149550 0.125606 0.074038 0.071094 0.135220 0.239835 16.665300
0.188370 -0.127408 -0.555840 -0.527377 -5.843670 0.010884 1.047960 3.455330 0.382937 0.144466 0.000867 0.026249 0.065745 0.067494 0.035476 0.052965 0.045549 0.156080 0.114475 0.058832 0.169367 0.188497 0.137131 18.140700
-0.322386 1.098830 -0.024976 -0.849661 -4.059680 0.013937 5.527090 0.239056 0.291438 0.199843 0.000210 0.013899 0.041068 0.114634 0.034435 0.070131 0.073418 0.138325 0.118765 0.070580 0.139167 0.182984 0.188292 17.368300
-0.251291 0.585576 -0.531066 -0.278622 -5.442960 0.020571 4.058380 0.787779 0.318504 0.139969 0.000590 0.016786 0.049532 0.075241 0.032471 0.066370 0.053403 0.164674 0.105244 0.045573 0.155427 0.187857 0.189775 16.841300
0.151232 0.175628 -0.397878 -0.676293 -5.493820 0.011787 2.870330 1.124750 0.248020 0.170428 0.000520 0.018299 0.034028 0.065335 0.046268 0.068321 0.049899 0.134209 0.138131 0.068461 0.143180 0.128682 0.152370 15.728800
0.265866 0.195433 -0.406530 -1.062070 -3.945660 0.002853 0.950044 9.726170 0.284059 0.163650 0.001090 0.022325 0.040017 0.062231 0.039369 0.072020 0.060319 0.127617 0.108041 0.080543 0.115361 0.176878 0.162282 17.706100
-0.356835 0.940263 -0.153179 -0.199728 -5.567320 0.012799 5.963300 0.408540 0.231170 0.165956 0.000350 0.023010 0.041707 0.094194 0.068988 0.065446 0.049614 0.131800 0.121465 0.043577 0.121796 0.107489 0.220774 18.015600
0.192017 0.179724 -0.417300 -0.917490 -4.877890 0.003036 1.101890 9.269100 0.309689 0.176901 0.000495 0.024303 0.037143 0.075666 0.043209 0.054872 0.052318 0.141118 0.132739 0.080972 0.151534 0.128397 0.146510 16.511600
-0.077512 0.601504 -0.397441 -0.767353 -4.737650 0.021823 4.227140 0.167831 0.214320 0.175547 0.000577 0.024909 0.053646 0.051303 0.034379 0.062986 0.052578 0.147420 0.134057 0.056220 0.112339 0.157890 0.274257 16.833100
0.185604 0.120488 -0.451269 -0.887750 -4.203750 0.012961 1.380830 7.868830 0.168569 0.154417 0.000077 0.022097 0.042865 0.064291 0.032458 0.056750 0.041476 0.143026 0.114775 0.068291 0.096868 0.121390 0.220866 14.473900
-0.495115 0.919306 -0.627415 -0.232232 -5.969940 0.028649 6.132800 0.183754 0.229260 0.151648 0.000585 0.027344 0.055657 0.065359 0.034781 0.064424 0.062916 0.138926 0.160489 0.048940 0.114449 0.146740 0.286331 18.099800
-0.342831 0.922958 -0.311827 -0.295529 -4.913260 0.020747 5.215820 0.125693 0.250964 0.165983 0.000630 0.017093 0.033738 0.068185 0.051287 0.058842 0.058868 0.125478 0.121801 0.056049 0.110291 0.141209 0.227738 16.147800
0.050289 0.160729 -0.530883 -0.659835 -4.984670 0.019925 2.346810 0.044539 0.320743 0.206088 0.000252 0.036412 0.069703 0.095702 0.036070 0.063849 0.050000 0.146905 0.115058 0.066955 0.152982 0.161305 0.161154 19.543900
0.049641 0.498526 -0.302586 -0.827661 -4.839610 0.021356 4.297190 0.364621 0.235459 0.154648 0.000140 0.016036 0.032772 0.064286 0.049750 0.059082 0.044572 0.126675 0.122175 0.065964 0.113160 0.150677 0.192887 14.132800
-0.243236 0.556080 -0.553943 -0.320819 -5.662680 0.015302 3.674140 2.469930 0.282912 0.138786 0.000282 0.021555 0.052257 0.065979 0.033102 0.112371 0.039548 0.141276 0.126533 0.045170 0.124616 0.178333 0.215183 16.874700
-0.345665 0.774223 -0.480420 -0.211111 -5.988150 0.031596 5.030720 0.311634 0.264001 0.146762 0.000875 0.026582 0.042595 0.077145 0.039670 0.075781 0.036685 0.146648 0.123995 0.058461 0.140953 0.146717 0.253753 17.508900
-0.310125 1.262160 -0.179903 -0.474195 -4.604390 0.027331 5.370320 0.474173 0.217435 0.145763 0.000340 0.034311 0.032090 0.066252 0.048463 0.066780 0.042485 0.167218 0.131509 0.071055 0.124657 0.150399 0.311792 17.269500
0.200350 0.490883 -0.142976 -1.084660 -4.008930 0.021166 3.623580 0.215364 0.172446 0.163512 0.000360 0.032834 0.036250 0.051596 0.046203 0.055073 0.052225 0.171197 0.126028 0.090482 0.089114 0.092032 0.259454 17.078700
0.372668 -0.262820 -0.333349 -0.512775 -5.407290 0.036182 2.161140 0.071728 0.312770 0.097826 0.001097 0.024036 0.041269 0.084536 0.059486 0.057780 0.041064 0.138768 0.137074 0.064639 0.149245 0.169421 0.150050 18.238900
-0.031128 0.298745 -0.619371 -0.767947 -4.757310 0.002458 0.907960 8.829330 0.237241 0.175989 0.000217 0.018027 0.077594 0.066922 0.035111 0.070253 0.045941 0.122679 0.118196 0.076439 0.122903 0.116887 0.181411 16.554100
-0.535379 1.044230 -0.228300 -0.022519 -5.745510 0.019502 5.803440 0.479706 0.206945 0.178119 0.000562 0.017806 0.027818 0.064931 0.058856 0.070565 0.052435 0.170014 0.123945 0.047242 0.093593 0.115582 0.330876 16.809200
-0.015143 0.256752 -0.565105 -0.450117 -4.580580 0.016828 1.413010 7.841870 0.199841 0.125743 0.001530 0.026922 0.049538 0.108971 0.042149 0.055139 0.049783 0.132080 0.122460 0.050375 0.115516 0.090008 0.200480 20.024400
0.073719 0.536650 -0.376744 -0.977788 -5.574680 0.015580 1.454210 8.184560 0.462538 0.139951 0.000282 0.021219 0.044059 0.068896 0.038609 0.055081 0.056902 0.163504 0.107961 0.094920 0.201613 0.137411 0.153385 16.376900
-0.026137 0.288529 -0.595987 -0.667872 -5.572010 0.017054 1.555440 7.461470 0.288674 0.127526 0.000537 0.022914 0.073103 0.093570 0.033292 0.065439 0.066886 0.151461 0.142304 0.062788 0.152987 0.173246 0.161376 19.656600
-0.526122 1.386340 0.839043 -0.445942 -5.516600 0.004870 6.869510 0.388457 0.274302 0.229401 0.000415 0.016956 0.035471 0.093148 0.045059 0.060478 0.045248 0.132687 0.126765 0.054379 0.114029 0.146558 0.244789 15.717100
0.644689 0.050791 -0.049143 -1.445580 -3.939460 0.023375 3.028260 0.466369 0.344425 0.131979 0.001037 0.020676 0.030738 0.057860 0.046795 0.057653 0.063066 0.126039 0.118613 0.098138 0.150152 0.143384 0.123014 16.847400
0.362945 -0.142704 -0.335387 -0.710176 -4.998790 0.023088 1.402950 5.017020 0.270699 0.130404 0.000175 0.023200 0.029975 0.090491 0.051828 0.060791 0.039272 0.125423 0.122371 0.048796 0.134608 0.142308 0.171715 15.434500
-0.366487 1.199580 0.467902 -0.803716 -4.708960 0.002755 5.706770 0.239445 0.242447 0.228183 0.001340 0.016447 0.040013 0.121824 0.052669 0.059947 0.048177 0.141272 0.122458 0.070584 0.138921 0.143865 0.237365 19.109100
0.107308 0.161199 -0.417766 -0.559052 -5.041700 0.014866 1.605330 5.030870 0.188033 0.134037 0.000212 0.028355 0.032116 0.056909 0.050360 0.067193 0.034799 0.137147 0.128977 0.050413 0.073321 0.113333 0.220916 15.266100
0.359678 0.104020 -0.344440 -1.132490 -4.282290 0.001888 1.012580 8.910960 0.234656 0.156003 0.000575 0.024271 0.041260 0.074481 0.041949 0.050576 0.050675 0.115649 0.116146 0.088543 0.103663 0.114729 0.165870 16.116800
-0.072241 0.434736 -0.537892 -0.708033 -4.651280 0.007469 1.477320 9.259610 0.256778 0.175913 0.000962 0.019741 0.066358 0.076015 0.038195 0.062904 0.047774 0.139227 0.114078 0.063897 0.117024 0.165152 0.216445 18.141400
